Wall time,Step,Value
1757932939.965622,4,2.311847686767578
1757932940.1592624,14,2.304785966873169
1757932940.173059,15,2.300961494445801
1757932940.2301574,18,2.3028061389923096
1757932940.2447505,19,2.3057827949523926
1757932940.2967646,22,2.306945323944092
1757932940.3679295,26,2.304532766342163
1757932940.4058297,27,2.298851251602173
1757932940.6293054,40,2.3024978637695312
1757932940.756617,47,2.295245409011841
1757932940.7677464,48,2.2923195362091064
1757932940.7894142,49,2.2952840328216553
1757932940.8858938,54,2.2949674129486084
1757932941.038354,62,2.2491531372070312
1757932941.0590615,63,2.2406387329101562
1757932941.106608,66,2.164823055267334
1757932941.1312068,67,2.2134554386138916
1757932941.1765215,70,2.2017202377319336
1757932941.2026358,71,2.1230859756469727
1757932941.3240283,77,2.0790903568267822
1757932941.4119637,82,2.1055381298065186
1757932941.578706,89,2.179574489593506
1757932941.7602146,99,2.069436550140381
1757932941.8488433,103,2.0879106521606445
1757932941.8955572,106,2.1213207244873047
1757932941.928483,107,2.1299257278442383
1757932942.092852,116,1.9976413249969482
1757932942.1903934,121,1.9631720781326294
1757932942.261209,125,2.077484369277954
1757932942.2675266,126,1.9739224910736084
1757932942.309813,128,1.9442546367645264
1757932942.3374035,130,1.9255090951919556
1757932942.4531593,136,1.9471580982208252
1757932942.4782429,137,2.042888641357422
1757932942.605334,144,2.079777479171753
1757932942.6433194,146,2.0007643699645996
1757932942.6690686,147,2.038179874420166
1757932942.71915,150,1.9072407484054565
1757932942.894628,157,1.9583933353424072
1757932942.9428027,160,1.866323709487915
1757932942.9790165,162,1.8666715621948242
1757932943.0127234,164,1.9839123487472534
1757932943.1456635,171,1.8763856887817383
1757932943.151595,172,1.9593068361282349
1757932943.2462747,177,1.9175028800964355
1757932943.3659976,184,1.8902318477630615
1757932943.3941023,185,1.9016896486282349
1757932943.4013236,186,1.9020801782608032
1757932943.4775832,190,1.7816181182861328
1757932943.5034857,191,1.7908204793930054
1757932943.509348,192,1.9889980554580688
1757932943.674337,199,1.8700520992279053
1757932943.727625,202,1.902961015701294
1757932943.7600646,203,2.0341267585754395
1757932943.768134,204,2.0074405670166016
1757932943.8094742,205,1.8687095642089844
1757932943.8512714,207,1.8949816226959229
1757932943.9268937,211,1.794578194618225
1757932943.9591901,213,2.0108306407928467
1757932943.9913745,215,1.875913143157959
1757932944.0784612,220,1.8930567502975464
1757932944.1045566,221,1.8245282173156738
1757932944.1480615,224,1.6260647773742676
1757932944.2639148,229,1.7650460004806519
