Wall time,Step,Value
1757927428.3060167,1832,1.1817755699157715
1757927428.3811731,1836,1.373985767364502
1757927428.4200141,1838,1.250370740890503
1757927428.5977833,1847,1.0918171405792236
1757927428.6776917,1851,1.2106640338897705
1757927428.8982966,1860,1.2716275453567505
1757927429.002642,1865,1.245718002319336
1757927429.029777,1866,1.3232104778289795
1757927429.0399415,1867,1.0997017621994019
1757927429.314841,1880,1.333998441696167
1757927429.3693771,1883,1.2073618173599243
1757927429.4457526,1886,1.3323372602462769
1757927429.487799,1888,1.141931176185608
1757927429.6115928,1895,1.2540147304534912
1757927429.690949,1899,1.1746877431869507
1757927429.7494316,1902,1.2055418491363525
1757927429.850898,1908,1.275277018547058
1757927429.860905,1909,1.284875750541687
1757927429.8863707,1910,1.1815717220306396
1757927429.9344716,1913,1.30915367603302
1757927430.0648587,1918,1.3097153902053833
1757927430.1740625,1924,1.2531800270080566
1757927430.1848238,1925,1.2706618309020996
1757927430.3803139,1935,1.1848185062408447
1757927430.4074383,1936,1.2508721351623535
1757927430.4913318,1940,1.298154354095459
1757927430.5019188,1941,1.2144149541854858
1757927430.5742238,1945,1.1087907552719116
1757927430.6113925,1947,1.0667680501937866
1757927430.7222836,1953,1.1520781517028809
1757927430.8687491,1956,1.2833607196807861
1757927430.9495423,1960,1.1854605674743652
1757927430.978761,1961,1.1217836141586304
1757927431.018334,1963,1.0533897876739502
1757927431.0294676,1964,1.2803781032562256
1757927431.0660756,1966,0.898797869682312
1757927431.3121388,1977,1.0834932327270508
1757927431.353833,1979,1.181403398513794
1757927431.487918,1987,1.2361764907836914
1757927431.5009274,1988,1.4423190355300903
1757927431.5695918,1991,1.1664448976516724
1757927432.1579173,2021,1.198030710220337
1757927432.2349036,2026,1.2226524353027344
1757927432.3245976,2031,1.2154288291931152
1757927432.3948977,2035,1.2004268169403076
1757927432.4089916,2036,1.1657153367996216
1757927432.5343826,2043,0.9641895294189453
1757927432.6196594,2047,1.3006591796875
1757927432.7503166,2054,1.0273017883300781
1757927432.7724426,2055,1.3265210390090942
1757927433.0129108,2067,1.2199976444244385
1757927433.061732,2070,1.2280611991882324
1757927433.1361003,2074,1.3219926357269287
1757927433.250626,2079,1.2031478881835938
1757927433.4020522,2087,1.0457496643066406
1757927433.4327002,2089,1.1031726598739624
1757927433.6026027,2097,1.220156192779541
1757927433.6158772,2098,1.1765846014022827
1757927433.6482444,2100,1.2037755250930786
1757927433.7187467,2103,1.2216495275497437
1757927433.7589693,2105,1.2398897409439087
1757927433.8440218,2109,1.391428828239441
1757927433.8625681,2110,1.2487887144088745
1757927431.2412617,2114,1.0921695232391357
1757927431.2713253,2115,1.1509579420089722
1757927431.355295,2119,1.0497291088104248
1757927431.3715243,2120,1.187643051147461
1757927431.4232671,2123,0.9572468400001526
1757927431.4394717,2124,1.1264334917068481
1757927431.5085552,2127,1.1054089069366455
1757927431.6914868,2136,1.0219441652297974
1757927431.749181,2139,1.2324907779693604
1757927431.9354527,2149,1.2001460790634155
1757927432.1320336,2159,1.0105655193328857
1757927432.2012198,2162,1.276650071144104
1757927432.3473032,2169,1.067814826965332
1757927432.4791555,2176,1.1668654680252075
1757927432.7101653,2187,1.3534561395645142
1757927432.7543948,2189,1.0842170715332031
1757927432.8645794,2194,1.2257730960845947
1757927432.9571445,2199,1.0587183237075806
1757927433.006843,2201,1.0321760177612305
1757927433.056751,2203,1.0576199293136597
1757927433.1825013,2209,1.416996955871582
1757927433.220014,2211,1.1733759641647339
1757927433.303086,2214,1.232081651687622
1757927433.3154993,2215,1.3606793880462646
1757927433.4632244,2221,1.2063300609588623
1757927433.5623088,2225,1.197744369506836
1757927433.826769,2236,1.2408647537231445
1757927433.8785644,2239,1.1851820945739746
1757927433.9973834,2244,1.124782919883728
1757927434.24794,2257,1.194728970527649
1757927434.4206219,2264,1.3252185583114624
1757927434.4760695,2267,1.1772181987762451
1757927434.7389543,2281,1.2992513179779053
1757927434.9563107,2292,1.0116064548492432
1757927435.1106036,2300,1.16409170627594
1757927435.207621,2305,1.3637609481811523
1757927435.2233446,2306,1.119494915008545
1757927435.3085022,2311,1.1678024530410767
1757927435.4287,2316,1.2715024948120117
1757927435.47783,2319,1.0975892543792725
1757927435.5867274,2324,1.1173545122146606
1757927435.7469673,2332,0.997977077960968
1757927435.794251,2335,1.1252483129501343
1757927435.922014,2340,1.1556824445724487
1757927435.9606833,2342,1.079953908920288
1757927435.970445,2343,1.0697674751281738
1757927435.9977257,2344,1.1484344005584717
1757927436.12908,2346,1.0558010339736938
1757927436.264201,2352,1.1470141410827637
1757927436.3733063,2357,1.334621787071228
1757927436.415055,2359,1.0627802610397339
1757927436.6978157,2373,1.1702065467834473
1757927436.9396017,2384,1.203920602798462
1757927437.0268636,2389,1.2421127557754517
1757927437.0565698,2391,0.9853699207305908
1757927437.0885417,2393,0.9865100979804993
1757927437.1085598,2394,1.1723755598068237
1757927437.159891,2397,1.0045455694198608
1757927437.1907005,2398,1.158190131187439
1757927437.7926276,2428,1.1538323163986206
1757927437.8366222,2431,0.9094921946525574
1757927437.900502,2435,1.1774795055389404
1757927437.92688,2436,1.2234930992126465
1757927437.9883666,2439,1.2061437368392944
1757927438.0334861,2441,1.0659250020980835
1757927438.0663931,2442,1.0051597356796265
1757927438.293869,2454,0.9652811288833618
1757927438.4727201,2462,1.1913495063781738
1757927438.50902,2464,1.078963279724121
1757927438.5374107,2465,1.1964387893676758
1757927438.615084,2469,0.9890610575675964
1757927438.6860821,2473,0.9206004738807678
1757927438.768669,2477,1.2765159606933594
1757927438.8975291,2484,1.1003758907318115
1757927438.9255023,2485,1.1886342763900757
1757927439.0232909,2489,1.1275666952133179
1757927439.1069431,2493,1.2706236839294434
1757927439.2034202,2498,1.1347731351852417
1757927439.244726,2500,1.133556842803955
1757927439.3200762,2503,1.1148537397384644
1757927439.3699768,2505,1.0130702257156372
1757927439.3856292,2506,1.0668623447418213
1757927439.4261696,2508,0.9034960269927979
1757927439.5310297,2513,1.1272989511489868
1757927439.6057336,2517,1.11360764503479
1757927439.6172566,2518,1.0332660675048828
1757927439.6419537,2519,1.1546212434768677
1757927439.6827743,2521,1.1107673645019531
1757927439.716927,2523,1.0711350440979004
1757927439.8159475,2528,1.233431100845337
1757927439.8563972,2530,1.1530396938323975
1757927440.046291,2538,1.1663873195648193
1757927440.159363,2543,1.0845228433609009
1757927440.5733824,2565,1.1210240125656128
1757927440.5839748,2566,1.151489019393921
1757927440.6159635,2568,1.072274088859558
1757927440.7727048,2575,1.0425257682800293
1757927440.8112109,2577,0.9697341918945312
1757927440.8235304,2578,1.0949177742004395
1757927440.9337206,2583,1.0978423357009888
1757927440.9443789,2584,1.0657178163528442
1757927440.97584,2585,1.2352728843688965
1757927441.018822,2588,0.9229586720466614
1757927441.050366,2589,0.8949336409568787
1757927441.1129756,2592,1.1362873315811157
1757927441.2533078,2599,0.9506568908691406
1757927441.3097308,2601,1.2652522325515747
1757927441.4275756,2606,1.0842573642730713
1757927441.6417792,2617,1.1778887510299683
1757927441.667906,2618,1.2361321449279785
1757927441.6786568,2619,1.1574608087539673
1757927441.856714,2627,0.974994957447052
1757927441.8892152,2628,1.180129051208496
1757927441.9785314,2633,1.1892695426940918
1757927442.006343,2634,0.9643269777297974
1757927442.0200925,2635,0.941006064414978
1757927442.046812,2636,1.2008655071258545
1757927442.0976145,2638,1.1374235153198242
1757927442.1127813,2639,1.0564030408859253
1757927442.1393397,2640,1.1394118070602417
1757927442.1927612,2643,1.2540534734725952
1757927442.4295976,2654,1.0056449174880981
1757927442.538103,2660,1.2935376167297363
1757927442.5771587,2662,1.0506950616836548
1757927442.7417672,2670,1.1148109436035156
1757927442.7566504,2671,1.1621018648147583
1757927442.771996,2672,1.1383476257324219
